sizeOfCloseNeighborhood, queryLevel, queryHeight, isCorrectParent, isCorrectChild, isCorrectParentPPR, isCorrectChildPPR, cos_sim_query_pred_child, cos_sim_query_pred_parent, cos_sim_query_pred_child_ppr, cos_sim_query_pred_parent_ppr, graph_distance_query_pred_child, graph_distance_query_pred_parent, graph_distance_query_pred_child_ppr, graph_distance_query_pred_parent_ppr
38, 4, 1, False, False, False, False, N/A, 1.0000001192092896, N/A, 1.0000001192092896, N/A, 6, N/A, 6
4, 5, 0, False, True, False, True, N/A, 0.7314362525939941, N/A, 0.7314361929893494, N/A, 6, N/A, 6
12, 4, 2, False, False, False, False, N/A, 0.913525402545929, N/A, 0.8940175175666809, N/A, 3, N/A, 3
8, 5, 1, False, True, False, True, N/A, 0.784363865852356, N/A, 0.7843639254570007, N/A, 6, N/A, 6
6, 5, 0, False, False, False, False, N/A, 0.8302024602890015, N/A, 0.8438740372657776, N/A, 5, N/A, 5
11, 5, 1, False, True, False, True, N/A, 0.7567857503890991, N/A, 0.7649976015090942, N/A, 7, N/A, 6
6, 6, 0, True, True, True, True, N/A, 0.7877559661865234, N/A, 0.7708998918533325, N/A, 9, N/A, 9
6, 6, 0, True, True, False, True, N/A, 0.7242259383201599, N/A, 0.6361085772514343, N/A, 7, N/A, 7
9, 6, 0, True, True, True, True, N/A, 0.7058324217796326, N/A, 0.709251880645752, N/A, 7, N/A, 7
9, 6, 0, False, True, False, True, N/A, 0.8593015670776367, N/A, 0.8593015670776367, N/A, 8, N/A, 8
9, 6, 0, True, False, True, False, N/A, 0.9683526754379272, N/A, 0.9494806528091431, N/A, 6, N/A, 6
258, 3, 1, False, True, False, True, N/A, 0.6656354069709778, N/A, 0.6656354069709778, N/A, 3, N/A, 3
3, 4, 0, True, True, True, True, N/A, 0.7546583414077759, N/A, 0.7546583414077759, N/A, 5, N/A, 5
685, 3, 2, False, True, False, True, N/A, 0.6313958168029785, N/A, 0.6478928923606873, N/A, 5, N/A, 5
3, 3, 1, True, True, True, True, N/A, 0.7169986367225647, N/A, 0.7333150506019592, N/A, 4, N/A, 4
3, 4, 0, False, True, False, True, N/A, 0.8150643110275269, N/A, 0.8030619621276855, N/A, 6, N/A, 6
77, 4, 2, False, False, False, False, N/A, 0.6985592246055603, N/A, 0.7015451192855835, N/A, 7, N/A, 6
15, 5, 1, False, True, False, True, N/A, 0.8206522464752197, N/A, 0.8206523060798645, N/A, 6, N/A, 6
14, 5, 0, False, True, False, True, N/A, 0.5873594284057617, N/A, 0.5800161957740784, N/A, 5, N/A, 5
15, 6, 0, False, False, False, False, N/A, 0.813269853591919, N/A, 0.8207690715789795, N/A, 7, N/A, 7
13, 4, 0, True, True, True, True, N/A, 0.7169478535652161, N/A, 0.7115007638931274, N/A, 3, N/A, 3
14, 5, 0, False, False, False, False, N/A, 0.7319527864456177, N/A, 0.7023142576217651, N/A, 8, N/A, 8
14, 5, 0, False, True, False, True, N/A, 0.676985502243042, N/A, 0.676985502243042, N/A, 8, N/A, 8
15, 6, 0, False, True, False, True, N/A, 0.7259702682495117, N/A, 0.7806034088134766, N/A, 7, N/A, 7
14, 5, 0, False, True, False, True, N/A, 0.6811412572860718, N/A, 0.6811412572860718, N/A, 6, N/A, 6
13, 4, 0, False, True, False, True, N/A, 0.7302724123001099, N/A, 0.7485066652297974, N/A, 7, N/A, 6
13, 4, 0, False, True, False, True, N/A, 0.8346961140632629, N/A, 0.7973251342773438, N/A, 6, N/A, 6
15, 6, 0, True, True, True, True, N/A, 0.7729215621948242, N/A, 0.7536404132843018, N/A, 9, N/A, 9
15, 6, 0, False, True, False, True, N/A, 0.9248702526092529, N/A, 0.8624067306518555, N/A, 7, N/A, 7
6, 5, 1, True, True, True, True, N/A, 0.6277734041213989, N/A, 0.6509455442428589, N/A, 6, N/A, 6
5, 6, 0, False, True, False, True, N/A, 0.7279488444328308, N/A, 0.7565090656280518, N/A, 8, N/A, 8
4, 4, 0, False, True, False, True, N/A, 0.694069504737854, N/A, 0.7020057439804077, N/A, 5, N/A, 5
22, 5, 1, False, True, False, True, N/A, 0.6701489686965942, N/A, 0.7447190284729004, N/A, 5, N/A, 5
17, 6, 0, False, True, False, True, N/A, 0.5858676433563232, N/A, 0.5837998390197754, N/A, 6, N/A, 6
17, 6, 0, False, True, False, True, N/A, 0.7250697612762451, N/A, 0.7244256734848022, N/A, 6, N/A, 6
17, 6, 0, False, True, False, True, N/A, 0.6006595492362976, N/A, 0.6030973792076111, N/A, 6, N/A, 6
17, 6, 0, False, True, False, True, N/A, 0.7186864614486694, N/A, 0.6840299963951111, N/A, 6, N/A, 6
17, 6, 0, False, True, False, True, N/A, 0.7034458518028259, N/A, 0.7034457921981812, N/A, 6, N/A, 6
17, 6, 0, False, True, False, True, N/A, 0.7752541303634644, N/A, 0.7538465261459351, N/A, 6, N/A, 6
17, 6, 0, False, False, False, False, N/A, 0.7818073034286499, N/A, 0.7818073034286499, N/A, 5, N/A, 5
17, 6, 0, False, True, False, True, N/A, 0.7359248995780945, N/A, 0.7359249591827393, N/A, 4, N/A, 4
17, 6, 0, True, True, False, True, N/A, 0.8625550270080566, N/A, 0.8093938827514648, N/A, 9, N/A, 8
17, 6, 0, False, True, False, True, N/A, 0.5956273078918457, N/A, 0.5956273078918457, N/A, 8, N/A, 8
17, 6, 0, False, True, False, True, N/A, 0.8620680570602417, N/A, 0.8620680570602417, N/A, 9, N/A, 9
17, 6, 0, True, False, True, False, N/A, 0.7246972322463989, N/A, 0.7031895518302917, N/A, 6, N/A, 6
17, 6, 0, False, True, False, True, N/A, 0.8753008842468262, N/A, 0.8753008246421814, N/A, 8, N/A, 8
30, 4, 1, False, True, False, True, N/A, 0.745641827583313, N/A, 0.7434000968933105, N/A, 4, N/A, 4
4, 5, 0, False, False, False, False, N/A, 1.0, N/A, 0.9999999403953552, N/A, 9, N/A, 9
17, 4, 2, False, True, False, True, N/A, 0.8519330024719238, N/A, 0.8126237392425537, N/A, 5, N/A, 5
11, 5, 1, False, False, False, False, N/A, 0.8412158489227295, N/A, 0.8198288679122925, N/A, 6, N/A, 6
11, 6, 0, False, True, False, True, N/A, 0.7626539468765259, N/A, 0.7844426035881042, N/A, 8, N/A, 8
11, 6, 0, True, True, True, True, N/A, 0.6640214920043945, N/A, 0.6640216112136841, N/A, 7, N/A, 7
11, 6, 0, True, True, True, True, N/A, 0.7937518954277039, N/A, 0.7861213088035583, N/A, 7, N/A, 7
11, 6, 0, True, True, False, True, N/A, 0.6931527853012085, N/A, 0.6573141813278198, N/A, 8, N/A, 8
11, 6, 0, True, True, True, True, N/A, 0.8569221496582031, N/A, 0.8569220304489136, N/A, 9, N/A, 9
11, 6, 0, False, True, False, True, N/A, 0.7294732332229614, N/A, 0.7664900422096252, N/A, 7, N/A, 7
11, 6, 0, True, True, True, True, N/A, 0.7520365715026855, N/A, 0.7704426050186157, N/A, 5, N/A, 5
1277, 3, 1, False, True, False, True, N/A, 0.6773040890693665, N/A, 0.6773040890693665, N/A, 5, N/A, 5
5, 4, 0, False, False, False, False, N/A, 0.7809188365936279, N/A, 0.7809188365936279, N/A, 3, N/A, 3
5, 4, 0, True, True, False, True, N/A, 0.7160523533821106, N/A, 0.7561153769493103, N/A, 7, N/A, 5
5, 4, 0, False, True, False, True, N/A, 0.7856213450431824, N/A, 0.7885795831680298, N/A, 5, N/A, 4
59, 3, 1, True, True, True, True, N/A, 0.7507534623146057, N/A, 0.7624063491821289, N/A, 2, N/A, 2
3, 4, 0, False, True, False, True, N/A, 0.8688114881515503, N/A, 0.8688114881515503, N/A, 3, N/A, 3
1804, 3, 0, False, True, False, True, N/A, 0.7588602304458618, N/A, 0.7245697379112244, N/A, 2, N/A, 4
21, 4, 1, False, False, False, False, N/A, 1.0, N/A, 1.0, N/A, 5, N/A, 5
17, 5, 0, False, False, False, False, N/A, 0.8286240100860596, N/A, 0.8286240696907043, N/A, 4, N/A, 4
17, 5, 0, False, True, False, True, N/A, 0.6488454341888428, N/A, 0.6600179076194763, N/A, 6, N/A, 4
17, 5, 0, False, True, False, True, N/A, 0.6087285280227661, N/A, 0.6087285280227661, N/A, 6, N/A, 6
17, 5, 0, False, True, False, True, N/A, 0.6243652105331421, N/A, 0.6812054514884949, N/A, 8, N/A, 7
16, 4, 0, False, True, False, True, N/A, 0.6891216039657593, N/A, 0.6891216039657593, N/A, 4, N/A, 4
17, 5, 0, True, False, True, False, N/A, 0.8688608407974243, N/A, 0.896973192691803, N/A, 5, N/A, 5
17, 5, 0, False, True, False, True, N/A, 0.6949942111968994, N/A, 0.6949942111968994, N/A, 4, N/A, 4
17, 5, 0, True, True, True, True, N/A, 0.7876490354537964, N/A, 0.7514968514442444, N/A, 4, N/A, 4
17, 5, 0, False, True, False, True, N/A, 0.6364603638648987, N/A, 0.6364603638648987, N/A, 4, N/A, 4
17, 5, 0, False, True, False, True, N/A, 0.7850992679595947, N/A, 0.8030607104301453, N/A, 7, N/A, 6
8, 5, 1, False, True, False, True, N/A, 0.8709038496017456, N/A, 0.8709038496017456, N/A, 8, N/A, 8
5, 6, 0, False, True, False, True, N/A, 0.7517014145851135, N/A, 0.7495038509368896, N/A, 7, N/A, 7
14, 4, 0, False, True, False, True, N/A, 0.7293986082077026, N/A, 0.737429678440094, N/A, 6, N/A, 6
6, 4, 1, False, True, False, True, N/A, 0.641369640827179, N/A, 0.6739308834075928, N/A, 5, N/A, 5
4, 5, 0, False, True, False, True, N/A, 0.7681254148483276, N/A, 0.7681254744529724, N/A, 6, N/A, 6
18, 4, 1, False, True, False, True, N/A, 0.7318211793899536, N/A, 0.7564055919647217, N/A, 4, N/A, 3
7, 5, 0, False, False, False, False, N/A, 0.7906666398048401, N/A, 0.7906666398048401, N/A, 5, N/A, 5
7, 5, 0, False, True, False, True, N/A, 0.7529616355895996, N/A, 0.746867299079895, N/A, 7, N/A, 7
7, 5, 0, True, True, False, True, N/A, 0.7003011703491211, N/A, 0.6940267086029053, N/A, 6, N/A, 4
7, 5, 0, False, True, False, True, N/A, 0.8190194368362427, N/A, 0.8290645480155945, N/A, 6, N/A, 6
6, 5, 0, False, False, True, False, N/A, 0.6441202163696289, N/A, 0.6488578915596008, N/A, 7, N/A, 6
16, 4, 2, False, True, False, True, N/A, 0.6607517004013062, N/A, 0.6661386489868164, N/A, 6, N/A, 6
11, 5, 1, False, True, False, True, N/A, 0.6577417850494385, N/A, 0.6577417254447937, N/A, 6, N/A, 6
13, 5, 1, True, True, True, True, N/A, 0.8362564444541931, N/A, 0.8453158140182495, N/A, 5, N/A, 5
8, 4, 1, False, False, False, False, N/A, 1.0, N/A, 1.0, N/A, 5, N/A, 5
7, 5, 0, False, True, False, True, N/A, 0.7840946912765503, N/A, 0.7898039817810059, N/A, 7, N/A, 6
8, 6, 0, False, True, False, True, N/A, 0.7672466039657593, N/A, 0.7672466039657593, N/A, 7, N/A, 7
8, 6, 0, False, True, False, True, N/A, 0.7812170386314392, N/A, 0.7757753729820251, N/A, 6, N/A, 6
7, 5, 0, False, True, False, True, N/A, 0.8217905759811401, N/A, 0.8217905163764954, N/A, 5, N/A, 5
8, 6, 0, True, False, False, True, 1.0, 1.0, N/A, 1.0, 7, 7, N/A, 7
9, 5, 0, False, True, True, True, N/A, 0.7589002847671509, N/A, 0.7328824996948242, N/A, 6, N/A, 6
9, 5, 0, False, True, False, True, N/A, 0.5659556984901428, N/A, 0.5705068111419678, N/A, 5, N/A, 5
10, 6, 0, False, True, False, True, N/A, 0.62406986951828, N/A, 0.6240698099136353, N/A, 8, N/A, 8
31, 4, 2, False, True, False, True, N/A, 0.6047966480255127, N/A, 0.6047966480255127, N/A, 6, N/A, 6
7, 5, 0, False, True, False, True, N/A, 0.531000554561615, N/A, 0.536288857460022, N/A, 5, N/A, 6
8, 5, 1, False, True, False, True, N/A, 0.7772330045700073, N/A, 0.7772330641746521, N/A, 6, N/A, 6
7, 5, 0, False, True, False, True, N/A, 0.6973278522491455, N/A, 0.6973278522491455, N/A, 6, N/A, 6
10, 5, 1, False, True, False, True, N/A, 0.7640559673309326, N/A, 0.7640559673309326, N/A, 6, N/A, 6
5, 6, 0, False, True, False, True, N/A, 0.7176660299301147, N/A, 0.692344069480896, N/A, 8, N/A, 8
7, 6, 0, False, True, False, True, N/A, 0.7031868696212769, N/A, 0.7031869292259216, N/A, 6, N/A, 6
7, 6, 0, False, True, False, True, N/A, 0.7870641946792603, N/A, 0.769679069519043, N/A, 5, N/A, 5
452, 3, 1, True, False, True, False, N/A, 0.7654492855072021, N/A, 0.7836675643920898, N/A, 3, N/A, 3
4, 4, 0, True, True, True, True, N/A, 0.8141574859619141, N/A, 0.8203259706497192, N/A, 7, N/A, 7
4, 4, 0, False, True, False, True, N/A, 0.7154188752174377, N/A, 0.715418815612793, N/A, 5, N/A, 5
6, 5, 0, False, True, False, True, N/A, 0.7444775104522705, N/A, 0.7444775104522705, N/A, 4, N/A, 4
1274, 3, 0, False, True, False, True, N/A, 0.7057690024375916, N/A, 0.6663967370986938, N/A, 4, N/A, 4
1274, 3, 0, False, True, False, True, N/A, 0.7843010425567627, N/A, 0.7423312067985535, N/A, 4, N/A, 4
1275, 3, 1, False, True, False, True, N/A, 0.7505983114242554, N/A, 0.7313343286514282, N/A, 4, N/A, 4
1274, 3, 0, True, True, True, True, N/A, 0.7529780864715576, N/A, 0.8143128752708435, N/A, 4, N/A, 4
1274, 3, 0, False, True, False, True, N/A, 0.7298389673233032, N/A, 0.7298389673233032, N/A, 4, N/A, 4
1274, 3, 0, False, True, False, True, N/A, 0.6585768461227417, N/A, 0.6585768461227417, N/A, 4, N/A, 4
8, 5, 1, False, True, False, True, N/A, 0.7189801931381226, N/A, 0.7244364619255066, N/A, 7, N/A, 6
5, 6, 0, False, True, False, True, N/A, 0.6718716621398926, N/A, 0.6329617500305176, N/A, 8, N/A, 7
484, 3, 1, False, True, False, True, N/A, 0.6865410208702087, N/A, 0.6725619435310364, N/A, 4, N/A, 4
7, 4, 0, False, True, False, True, N/A, 0.8131473064422607, N/A, 0.8131474256515503, N/A, 5, N/A, 5
7, 4, 0, False, True, False, True, N/A, 1.0, N/A, 0.9320402145385742, N/A, 6, N/A, 6
7, 4, 0, False, True, False, True, N/A, 0.8618223071098328, N/A, 0.8502117991447449, N/A, 5, N/A, 5
7, 4, 0, False, False, False, False, N/A, 0.9035864472389221, N/A, 0.9035864472389221, N/A, 6, N/A, 6
7, 4, 0, False, True, False, True, N/A, 0.8072099685668945, N/A, 0.7803770899772644, N/A, 5, N/A, 5
1274, 3, 0, False, True, False, True, N/A, 0.6647569537162781, N/A, 0.6986281871795654, N/A, 4, N/A, 3
1275, 3, 1, False, True, False, True, N/A, 0.6894267201423645, N/A, 0.6894266605377197, N/A, 4, N/A, 4
1275, 3, 1, False, True, False, True, N/A, 0.7419760227203369, N/A, 0.7316720485687256, N/A, 4, N/A, 4
1274, 3, 0, False, False, False, False, N/A, 0.5548914670944214, N/A, 0.5555874109268188, N/A, 5, N/A, 4
1274, 3, 0, False, True, False, True, N/A, 0.7368655204772949, N/A, 0.7368654608726501, N/A, 4, N/A, 4
1275, 3, 1, False, True, False, True, N/A, 0.5982093811035156, N/A, 0.5995519161224365, N/A, 3, N/A, 3
1274, 3, 0, False, False, True, False, N/A, 0.8372204899787903, N/A, 0.8508226871490479, N/A, 6, N/A, 5
3, 4, 0, False, True, False, True, N/A, 0.828461229801178, N/A, 0.828461229801178, N/A, 5, N/A, 5
3, 4, 0, False, True, True, True, N/A, 0.5821520090103149, N/A, 0.5978913307189941, N/A, 5, N/A, 3
3, 4, 0, False, True, False, True, N/A, 0.6830983757972717, N/A, 0.6862242221832275, N/A, 4, N/A, 4
18, 4, 2, True, True, True, True, N/A, 0.7195386290550232, N/A, 0.7221338748931885, N/A, 4, N/A, 4
5, 5, 0, False, True, False, True, N/A, 0.6226707696914673, N/A, 0.6056485772132874, N/A, 4, N/A, 6
9, 5, 1, True, False, True, False, N/A, 0.8790978193283081, N/A, 0.8344850540161133, N/A, 7, N/A, 7
8, 6, 0, False, True, False, True, N/A, 0.8352799415588379, N/A, 0.8352799415588379, N/A, 8, N/A, 8
8, 6, 0, False, True, False, True, N/A, 0.7395886182785034, N/A, 0.7395886182785034, N/A, 8, N/A, 8
8, 6, 0, True, False, False, False, N/A, 0.7442034482955933, N/A, 0.728553056716919, N/A, 6, N/A, 7
8, 6, 0, False, True, False, True, N/A, 0.720585823059082, N/A, 0.720585823059082, N/A, 7, N/A, 7
11, 4, 1, True, True, True, True, N/A, 0.7257217168807983, N/A, 0.6898970603942871, N/A, 6, N/A, 6
4, 5, 0, False, True, False, True, N/A, 0.7233579754829407, N/A, 0.7458387017250061, N/A, 4, N/A, 4
146, 4, 2, False, True, False, True, N/A, 0.6414372324943542, N/A, 0.6414373517036438, N/A, 5, N/A, 5
10, 5, 0, False, False, False, False, N/A, 0.7779442667961121, N/A, 0.7779442667961121, N/A, 7, N/A, 7
10, 5, 0, False, True, False, True, N/A, 0.6802355051040649, N/A, 0.6773965358734131, N/A, 6, N/A, 6
15, 5, 1, False, False, False, False, N/A, 0.7685534954071045, N/A, 0.7917016744613647, N/A, 6, N/A, 6
16, 5, 1, True, True, True, True, N/A, 0.7987115383148193, N/A, 0.770729660987854, N/A, 8, N/A, 8
29, 5, 1, False, True, False, True, N/A, 0.8109403848648071, N/A, 0.7936616539955139, N/A, 6, N/A, 6
10, 5, 0, False, True, False, True, N/A, 0.8063222169876099, N/A, 0.7984970808029175, N/A, 6, N/A, 6
10, 5, 0, False, True, False, True, N/A, 0.7513861656188965, N/A, 0.7608200907707214, N/A, 6, N/A, 5
9, 6, 0, False, True, False, True, N/A, 0.7334060668945312, N/A, 0.7305384278297424, N/A, 7, N/A, 8
9, 6, 0, False, True, False, True, N/A, 0.7627681493759155, N/A, 0.7627680897712708, N/A, 5, N/A, 5
9, 6, 0, False, True, False, True, N/A, 0.7805131673812866, N/A, 0.7449880838394165, N/A, 4, N/A, 4
9, 6, 0, False, True, True, True, N/A, 0.6401767730712891, N/A, 0.6664167642593384, N/A, 8, N/A, 7
9, 6, 0, False, True, False, True, N/A, 0.7602006196975708, N/A, 0.7366864681243896, N/A, 7, N/A, 7
10, 6, 0, False, True, False, True, N/A, 0.7745531797409058, N/A, 0.8360477089881897, N/A, 9, N/A, 8
10, 6, 0, False, False, True, False, N/A, 0.892503559589386, N/A, 0.8539106845855713, N/A, 8, N/A, 7
10, 6, 0, False, False, False, False, N/A, 0.9153335094451904, N/A, 0.9004747867584229, N/A, 5, N/A, 5
10, 6, 0, False, True, False, True, N/A, 0.7016757726669312, N/A, 0.7016757726669312, N/A, 9, N/A, 9
10, 6, 0, True, False, True, False, N/A, 0.7942993640899658, N/A, 0.7891631126403809, N/A, 4, N/A, 4
10, 6, 0, True, True, True, True, N/A, 0.6457151174545288, N/A, 0.6457151174545288, N/A, 7, N/A, 7
23, 6, 0, False, True, False, True, N/A, 0.8707588911056519, N/A, 0.8846685290336609, N/A, 6, N/A, 6
23, 6, 0, False, False, True, False, N/A, 0.7961174249649048, N/A, 0.8298799395561218, N/A, 8, N/A, 7
23, 6, 0, False, True, False, True, N/A, 0.7275015115737915, N/A, 0.7185721397399902, N/A, 7, N/A, 7
23, 6, 0, True, False, True, False, N/A, 0.7706575393676758, N/A, 0.7459720969200134, N/A, 7, N/A, 7
23, 6, 0, False, False, False, False, N/A, 0.8630273342132568, N/A, 0.8630273342132568, N/A, 6, N/A, 6
23, 6, 0, False, False, False, False, N/A, 0.733889102935791, N/A, 0.7338889837265015, N/A, 8, N/A, 8
23, 6, 0, False, True, False, True, N/A, 0.6956501007080078, N/A, 0.7177059650421143, N/A, 7, N/A, 7
23, 6, 0, False, True, False, True, N/A, 0.6154763698577881, N/A, 0.6382602453231812, N/A, 6, N/A, 7
23, 6, 0, False, True, False, True, N/A, 0.7197431921958923, N/A, 0.7231882810592651, N/A, 7, N/A, 6
23, 6, 0, True, True, True, True, N/A, 0.8610826730728149, N/A, 0.8730833530426025, N/A, 5, N/A, 5
23, 6, 0, False, False, False, False, N/A, 0.8283599615097046, N/A, 0.8436959385871887, N/A, 6, N/A, 6
23, 6, 0, False, True, False, True, N/A, 0.5365816950798035, N/A, 0.5727640986442566, N/A, 9, N/A, 9
23, 6, 0, False, True, False, True, N/A, 0.6618041396141052, N/A, 0.6618040800094604, N/A, 7, N/A, 7
23, 6, 0, True, False, True, False, N/A, 0.9110294580459595, N/A, 0.8780702948570251, N/A, 7, N/A, 7
23, 6, 0, False, True, False, True, N/A, 0.7836642265319824, N/A, 0.7918576002120972, N/A, 7, N/A, 7
3, 4, 0, False, True, False, True, N/A, 0.8068432807922363, N/A, 0.8264188766479492, N/A, 3, N/A, 3
1797, 3, 3, False, True, False, True, N/A, 0.7758990526199341, N/A, 0.7758991122245789, N/A, 4, N/A, 4
26, 4, 0, False, True, False, True, N/A, 0.7234514951705933, N/A, 0.7234514951705933, N/A, 5, N/A, 5
27, 4, 2, False, True, False, True, N/A, 0.5697140693664551, N/A, 0.564895510673523, N/A, 5, N/A, 6
26, 4, 0, True, False, True, False, N/A, 0.806428074836731, N/A, 0.8204129338264465, N/A, 5, N/A, 5
31, 4, 2, True, True, True, True, N/A, 0.8048025369644165, N/A, 0.8079944849014282, N/A, 7, N/A, 7
26, 4, 0, False, True, False, True, N/A, 1.0, N/A, 1.0000001192092896, N/A, 5, N/A, 5
26, 4, 0, False, True, True, True, N/A, 0.7205225229263306, N/A, 0.7223803997039795, N/A, 5, N/A, 4
26, 4, 0, False, True, False, True, N/A, 0.752350389957428, N/A, 0.746542751789093, N/A, 3, N/A, 4
31, 4, 1, False, False, False, False, N/A, 0.8416909575462341, N/A, 0.8416909575462341, N/A, 5, N/A, 5
24, 2, 0, False, False, False, False, N/A, 0.8317441940307617, N/A, 0.8317442536354065, N/A, 5, N/A, 5
26, 4, 0, False, False, False, False, N/A, 1.0000001192092896, N/A, 1.0, N/A, 6, N/A, 6
26, 4, 0, False, True, False, True, N/A, 0.7090280652046204, N/A, 0.7090281248092651, N/A, 5, N/A, 5
26, 4, 0, False, False, False, False, N/A, 0.8826960325241089, N/A, 0.8727188110351562, N/A, 5, N/A, 5
26, 4, 0, False, True, True, True, N/A, 0.7299657464027405, N/A, 0.7578234076499939, N/A, 6, N/A, 6
26, 4, 0, False, True, False, True, N/A, 0.6238637566566467, N/A, 0.6731845736503601, N/A, 5, N/A, 5
26, 4, 0, True, True, True, True, N/A, 0.6993728280067444, N/A, 0.706383228302002, N/A, 4, N/A, 4
26, 4, 0, True, False, True, False, N/A, 0.8927479982376099, N/A, 0.9181711673736572, N/A, 6, N/A, 6
26, 4, 0, False, False, False, False, N/A, 0.6459771394729614, N/A, 0.6555088758468628, N/A, 6, N/A, 6
26, 4, 0, True, True, True, True, N/A, 0.7921496629714966, N/A, 0.7919818758964539, N/A, 6, N/A, 6
26, 4, 0, False, True, False, True, N/A, 0.7177401781082153, N/A, 0.7341150045394897, N/A, 6, N/A, 6
26, 4, 0, False, True, False, True, N/A, 0.8071495294570923, N/A, 0.8071495294570923, N/A, 3, N/A, 3
26, 4, 0, False, True, True, True, N/A, 0.7065621018409729, N/A, 0.7332431077957153, N/A, 6, N/A, 7
26, 4, 0, False, True, False, True, N/A, 0.7818263173103333, N/A, 0.7818262577056885, N/A, 8, N/A, 8
26, 4, 0, False, False, False, False, N/A, 0.8034951686859131, N/A, 0.8148144483566284, N/A, 6, N/A, 5
26, 4, 0, False, True, False, True, N/A, 0.6335670948028564, N/A, 0.6355430483818054, N/A, 6, N/A, 6
7, 5, 1, True, True, True, True, N/A, 0.6438031196594238, N/A, 0.6583361029624939, N/A, 6, N/A, 6
8, 5, 0, False, True, False, True, N/A, 0.7152162194252014, N/A, 0.7152162194252014, N/A, 7, N/A, 7
8, 5, 0, True, True, False, True, N/A, 0.9170372486114502, N/A, 0.9041647911071777, N/A, 8, N/A, 9
8, 5, 0, False, True, False, True, N/A, 0.6744345426559448, N/A, 0.6876567006111145, N/A, 6, N/A, 6
8, 5, 0, False, True, False, True, N/A, 0.5624936819076538, N/A, 0.6066964864730835, N/A, 7, N/A, 6
8, 5, 0, False, False, False, False, N/A, 0.8048453330993652, N/A, 0.80484539270401, N/A, 6, N/A, 6
8, 5, 0, True, True, True, True, N/A, 0.7749741077423096, N/A, 0.777187705039978, N/A, 8, N/A, 8
8, 5, 0, False, False, False, False, N/A, 0.7524471282958984, N/A, 0.75562584400177, N/A, 4, N/A, 5
8, 5, 0, True, True, True, True, N/A, 0.645625114440918, N/A, 0.6909021139144897, N/A, 4, N/A, 4
52, 4, 1, False, True, False, True, N/A, 0.721985399723053, N/A, 0.7337645292282104, N/A, 4, N/A, 4
4, 4, 0, False, True, False, True, N/A, 0.7233326435089111, N/A, 0.7487665414810181, N/A, 8, N/A, 7
5, 5, 0, True, True, True, True, N/A, 0.8536483645439148, N/A, 0.8456082344055176, N/A, 4, N/A, 4
1774, 3, 1, False, True, False, True, N/A, 0.8252716660499573, N/A, 0.825271725654602, N/A, 5, N/A, 5
3, 4, 0, False, False, False, False, N/A, 1.0, N/A, 1.0, N/A, 4, N/A, 4
261, 4, 1, False, True, False, True, N/A, 0.8350952863693237, N/A, 0.8350953459739685, N/A, 4, N/A, 4
6, 5, 0, True, False, True, False, N/A, 0.8127715587615967, N/A, 0.810271680355072, N/A, 6, N/A, 6
6, 5, 0, False, False, False, False, N/A, 0.9135200381278992, N/A, 0.8846153020858765, N/A, 4, N/A, 4
6, 5, 0, False, False, False, False, N/A, 0.6862343549728394, N/A, 0.6488113403320312, N/A, 7, N/A, 6
73, 4, 1, False, True, False, True, N/A, 1.0000001192092896, N/A, 0.9051995873451233, N/A, 6, N/A, 6
5, 5, 0, False, True, False, True, N/A, 0.6478630304336548, N/A, 0.6478630900382996, N/A, 7, N/A, 7
5, 5, 0, True, True, True, True, N/A, 0.801271915435791, N/A, 0.8006250262260437, N/A, 6, N/A, 6
39, 4, 2, False, True, False, True, N/A, 0.756067156791687, N/A, 0.7775189876556396, N/A, 6, N/A, 6
17, 5, 1, False, True, False, True, N/A, 0.7047970294952393, N/A, 0.6884510517120361, N/A, 4, N/A, 4
12, 5, 0, False, True, False, True, N/A, 0.7879870533943176, N/A, 0.7907077670097351, N/A, 4, N/A, 4
12, 5, 0, False, False, False, False, N/A, 0.7883070111274719, N/A, 0.7883070111274719, N/A, 8, N/A, 8
12, 5, 0, False, True, False, True, N/A, 0.753128707408905, N/A, 0.742806613445282, N/A, 5, N/A, 4
12, 5, 0, False, True, False, True, N/A, 0.8261861205101013, N/A, 0.8261860609054565, N/A, 7, N/A, 7
12, 5, 0, False, True, False, True, N/A, 0.7347699403762817, N/A, 0.7347699403762817, N/A, 6, N/A, 6
14, 5, 1, False, True, False, True, N/A, 0.9021082520484924, N/A, 0.9021083116531372, N/A, 4, N/A, 4
12, 5, 0, False, True, True, True, N/A, 0.7427836656570435, N/A, 0.7598763108253479, N/A, 8, N/A, 7
12, 5, 0, False, True, False, True, N/A, 0.724107027053833, N/A, 0.724107027053833, N/A, 6, N/A, 6
9, 6, 0, False, True, False, True, N/A, 0.7321144342422485, N/A, 0.7464330196380615, N/A, 5, N/A, 5
9, 6, 0, False, True, False, True, N/A, 0.8096579313278198, N/A, 0.8096579313278198, N/A, 7, N/A, 7
9, 6, 0, False, False, False, False, N/A, 0.7715123891830444, N/A, 0.7870450019836426, N/A, 7, N/A, 7
9, 6, 0, True, True, True, True, N/A, 0.7093442678451538, N/A, 0.700573205947876, N/A, 6, N/A, 6
9, 6, 0, False, True, True, True, N/A, 0.668033242225647, N/A, 0.6872847080230713, N/A, 7, N/A, 6
